NodeId,Title,Authors,Date
9706212,Renormalization of Hamiltonians in the Light-Front Fock Space,"I. Antoniadis, H. Partouche, T.R. Taylor",1997-06-02
9706213,"On Nonlocality, Lattices and Internal Symmetries",A. Kempf,1997-06-02
9706214,New Conformal Gauging and the Electromagnetic Theory of Weyl,A. Kempf,1997-06-02
9706215,Normal Biconformal Spaces,A. Kempf,1997-06-02
9706216,A Two-Form Formulation of the Vector-Tensor Multiplet in Central Charge,"Ioseph Buchbinder, Ahmed Hindawi, and Burt A. Ovrut",1997-06-02
9706217,Complex BPS domain walls and phase transition in mass in supersymmetric,"A. Smilga, A. Veselov",1997-06-02
9706218,"The Quantum Geometry of N=(2,2) Non-Linear Sigma-Models","M.T. Grisaru, M. Massar, A. Sevrin and J. Troost",1997-06-02
9706219,Low Energy Theorems in N=1 Supersymmetric Theory,"Kiyoshi Higashijima, Muneto Nitta, Kazutoshi Ohta and Nobuyoshi Ohta",1997-06-02
9706220,Reduced phase space quantization of massive vector theory,H.-P. Pavel and V.N. Pervushin,1997-06-02
9706221,Classical Inhomogeneities in String Cosmology,"A. Buonanno, K.A. Meissner, C. Ungarelli, G. Veneziano",1997-06-03
9706222,Confinement in Covariant Gauges,"Martin Schaden, Alexander Rozenberg (New York University)",1997-06-03
9706223,Large N WZW Field Theory Of N=2 Strings,"A. Jevicki, M. Mihailescu and J. P. Nunes",1997-06-03
9706224,Master Ward Identity for Nonlocal Symmetries in D=2 Principal Chiral,Miao Li (Univ. of Chicago) and Yong-Shi Wu (Univ. of Utah),1997-06-03
9706225,Euclidean SYM Theories by Time Reduction and Special Holonomy Manifolds,"Matthias Blau, George Thompson",1997-06-03
9706226,"F-theory, SO(32) and Toric Geometry",Philip Candelas and Harald Skarke,1997-06-03
9707201,New Tetrads for General Relativity,"G. Bimonte, R. Musto, A. Stern and P. Vitale",1997-07-01
9707202,Duality Symmetries and Noncommutative Geometry of String Spacetime,F. Lizzi and R.J. Szabo (Oxford),1997-07-01
9707203,"Flat Symplectic Bundles of N-Extended Supergravities, Central Charges","L. Andrianopoli, R. D'Auria and S. Ferrara",1997-07-01
9707204,Bose Symmetry and Chiral Decomposition of 2D Fermionic Determinants,"E.M.C. de Abreu, R. Banerjee and C.Wotzasek",1997-07-01
9707205,D-brane Analyses for BPS Mass Spectra and U-duality,"Yuji Sugawara, Katsuyuki Sugiyama",1997-07-01
9707206,Analytic Continuation of Operators -- operators acting complex s-times,"S. C. Woon (DAMTP, Cambridge)",1997-07-01
9707207,Spectrum-generating Symmetries for BPS Solitons,"E. Cremmer, H. Lu, C.N. Pope and K.S. Stelle",1997-07-01
9707208,On the M-theory description of gaugino condensation,I. Antoniadis and M. Quiros,1997-07-01
9707209,Algebraic Renormalization: perturbative twisted considerations on,"F. Fucito, A. Tanzini, L.C.Q.Vilar, O. S. Ventura, C.A.G. Sasaki and",1997-07-01
9707210,Duality between Topologically Massive and Self-Dual models,"J. C. Le Guillou, E. F. Moreno, C. Nunez and F.A. Schaposnik",1997-07-01
9707211,The Even and the Odd Spectral Flows on the N=2 Superconformal Algebras,Beatriz Gato-Rivera,1997-07-01
9707212,Singular Yukawa and gauge couplings in d=4 Heterotic String Vacua,"Matthias Klein, Jan Louis",1997-07-01
9707213,On the critical behaviour of hermitean f-matrix models in the double,"S. Balaska, J. Maeder, W. Ruehl",1997-07-01
9707214,Metrics on D-brane Orbifolds,Michael R. Douglas and Brian R. Greene,1997-07-01
9707215,"Superstrings with new supersymmetry in (9,2) and (10,2) dimensions",Michael R. Douglas and Brian R. Greene,1997-07-02
9707216,Kinematics and uncertainty relations of a quantum test particle in a,"P. Kuusk, J. Ord",1997-07-02
9707217,Algebraic Aspects of Matrix Theory on T^d,"S. Elitzur, A. Giveon, D. Kutasov, E. Rabinovici",1997-07-02
9707218,Left and right handedness of fermions and bosons,"Norma Mankoc Borstnik, Anamarija Borstnik",1997-07-02
9707219,Magnetic monopoles in U(1)_4 Lattice Gauge Theory with Wilson action,V. Cirigliano and G. Paffuti (Dipartimento di Fisica dell'Universita`,1997-07-02
9707220,"Spin-Statistics, Spin-Locality, and TCP: Three Distinct Theorems",O. W. Greenberg,1997-07-02
9707221,Quantum Fields at Any Time,C. G. Torre (Utah State U.) and M. Varadarajan (Raman Research,1997-07-02
9707222,Calculable e^{-1/\lambda} Effects,"I. Antoniadis, B. Pioline and T.R. Taylor",1997-07-02
9707223,"Gaugino Condensation, Moduli Potentials and Supersymmetry Breaking in",Zygmunt Lalak and Steven Thomas,1997-07-02
9707224,Gravitational Couplings and $Z_2$ Orientifolds,"Keshav Dasgupta, Dileep P. Jatkar, Sunil Mukhi",1997-07-02
9707225,Wrapped M-branes and Three-dimensional Topologies,"Keshav Dasgupta, Dileep P. Jatkar, Sunil Mukhi",1997-07-02
9707226,Geometrical approach to duality in N=1 supersymmetric theories,"Ph Brax, C. Grojean and C.A. Savoy",1997-07-02
9707227,Generalized Conformal Symmetry and Extended Objects from the Free,"M. Calixto, V. Aldaya, and J. Guerrero",1997-07-02
9707228,D-branes and Matrix Theory in Curved Space,"M. Calixto, V. Aldaya, and J. Guerrero",1997-07-02
9707229,On the Three-Point Couplings in Toda Field Theory,"T. Fujiwara, H. Igarashi and Y. Takimoto (Ibaraki Univ.)",1997-07-02
9707231,Lattice Discretization in Quantum Scattering,"Sadhan K. Adhikari, T. Frederico and R. M. Marinho",1997-07-03
9707232,"Hyperk\""ahler Manifolds and Multiply Intersecting Branes",G. W. Gibbons,1997-07-03
9707233,Colliding Axion-Dilaton Plane Waves from Black Holes,Patricia Schwarz,1997-07-02
9707234,Variational Approach to Quantum Field Theory: Gaussian Approximation and,Jae Hyung Yee (Yonsei Univ.),1997-07-03
9707235,On duality and reflection factors for the sinh-Gordon model,"E Corrigan (University of Durham, UK)",1997-07-03
9707236,"N = 1, D = 6 Supergravity: Duality and non Minimal Couplings",Gianguido Dall'Agata and Kurt Lechner,1997-07-03
9707237,Modular Invariance on the Torus and Abelian Chern-Simons Theory,"J. Guerrero, M. Calixto and V. Aldaya",1997-07-03
9707238,Supergravity with a Noninvertible Vierbein,"N. Dragon, H. Guenther and U. Theis (Institut fuer Theoretische",1997-07-03
9707239,The Running Gravitational Couplings,Djamel Dou and Roberto Percacci,1997-07-03
9707240,Nonlinear realizations of superconformal and W algebras as embeddings of,"S. Bellucci, V. Gribanov, E. Ivanov, S. Krivonos, A. Pashnev",1997-07-03
9707241,An ansatz for a non-perturbative four-graviton amplitude in type IIB,J.G. Russo,1997-07-03
9707242,An Introduction to Superstring Theory and its Duality Symmetries,J.G. Russo,1997-07-04
9707243,A Note on a Class of Cosmological String Backgrounds,J.G. Russo,1997-07-03
9707244,Confinement and Strings in MQCD,"Amihay Hanany, Matthew J. Strassler and Alberto Zaffaroni",1997-07-03
9707245,Fluctuating Strings in the Universal Confining String Theory and,"Amihay Hanany, Matthew J. Strassler and Alberto Zaffaroni",1997-07-04
9707246,Open Supermembranes Coupled to M-Theory Five-Branes,Ph. Brax and J. Mourad,1997-07-04
9707247,Superpotentials of N=1 Supersymmetric Gauge Theories from M-theory,"Soonkeon Nam, Kyungho Oh, Sang-Jin Sin",1997-07-04
9707248,Nambu-Jona-Lasinio Model Coupled to Constant Electromagnetic Fields in,"M. Ishi-i, T. Kashiwa, and N. Tanimura (Kyushu Univ. Fukuoka, Japan)",1997-07-04
9707249,Three-Family Grand Unification in String Theory,"M. Ishi-i, T. Kashiwa, and N. Tanimura (Kyushu Univ. Fukuoka, Japan)",1997-07-04
9707250,M&m's,"Andrei Losev, Gregory Moore and Samson L. Shatashvili",1997-07-04
9707251,Four-dimensional BPS-spectra via M-theory,Mans Henningson and Piljin Yi,1997-07-05
9707252,Soliton and Domain Wall in the Self-Dual CP(1) Model,"Sung-Soo Kim, Phillial Oh, and Chaiho Rim",1997-07-05
9707253,Simple method for calculating the Casimir energy for sphere,"V. V. Nesterenko (Joint Institute for Nuclear Research, Russia) and I.",1997-07-05
9707254,Infinite Quasi-Exactly Solvable Models,"H.D. Doebner, K. Lazarow, A.G. Ushveridze",1997-07-05
9707255,Burgers turbulence with pressure,"H.D. Doebner, K. Lazarow, A.G. Ushveridze",1997-07-06
9707256,A Note on Consistent Anomalies,"L. Baulieu, C. Laroche, N. Ohta, M. Picco",1997-07-06
9707257,Multidimensional extension of the generalized Chowla-Selberg formula,E. Elizalde,1997-07-06
9707258,Higgs Branch of N=2 SQCD and M theory Branes,"Toshio Nakatsu, Kazutoshi Ohta, Takashi Yokono and Yuhsuke Yoshida",1997-07-07
9707259,Matrix Description of M-theory on $T^6$,"Ilka Brunner, Andreas Karch",1997-07-07
9707260,Lattice Tests of Supersymmetric Yang-Mills Theory?,"Nick Evans (Boston University), Steve Hsu (Yale), Myck Schwetz (Yale)",1997-07-07
9707261,The supermembrane with winding,"B. de Wit, K. Peeters and J.C. Plefka",1997-07-07
9707262,Special geometry in hypermultiplets,"J. De Jaegher, B. de Wit, B. Kleijn and S. Vandoren",1997-07-07
9709201,One-loop effective multi-gluon Lagrangian in arbitrary dimensions,"E Rodulfo, R Delbourgo (University of Tasmania)",1997-08-30
9709202,"Quantization of p-branes, D-p-branes and M-branes",Renata Kallosh,1997-09-01
9709203,Reducible Connections in Massless Topological QCD and 4-manifolds,A.Sako,1997-09-01
9709204,Normal Ordering in the Theory of Correlation Functions of Exactly,"V. E. Korepin (State University of New York, Stony Brook, USA) and N.",1997-09-01
9709205,Aspects of classical and quantum motion on a flux cone,"V. E. Korepin (State University of New York, Stony Brook, USA) and N.",1997-09-01
9709206,D-brane decay and Hawking Radiation,"V. E. Korepin (State University of New York, Stony Brook, USA) and N.",1997-09-01
9709207,Classical limit of the Knizhnik-Zamolodchikov-Bernard equations as,"A.M.Levin, M.A.Olshanetsky",1997-09-01
9709208,"From Reissner-Nordstr\""om quantum states to charged black holes mass","P. V. Moniz (DAMTP, U. Cambridge)",1997-09-01
9709209,Closing the Generation Gap,"P. V. Moniz (DAMTP, U. Cambridge)",1997-09-01
9709210,Degeneracy Structure of the Calogero-Sutherland Model: an Algebraic,"N. Gurappa, Prasanta K. Panigrahi, V. Srinivasan",1997-09-01
9709211,M Theory Fivebrane and SQCD,Hirosi Ooguri (UC Berkeley/LBNL),1997-09-01
9709212,What is quantum field theory and why have some physicists abandoned it?,R. Jackiw,1997-08-26
9709213,Euclidean and Canonical Formulations of Statistical Mechanics in the,Dmitri Fursaev,1997-09-01
9709214,Soliton Solutions of M-theory on an Orbifold,"Zygmunt Lalak (ITP Warsaw), Andre' Lukas (UPenn), Burt A. Ovrut",1997-09-02
9709215,The path towards manifest background independence,Sabbir Rahman,1997-09-02
9709216,A geometrical angle on Feynman integrals,"A.I. Davydychev, R. Delbourgo",1997-09-02
9709217,On the Construction of Zero Energy States in Supersymmetric Matrix,Jens Hoppe,1997-09-02
9709218,Duality in Landau-Zener-Stueckelberg potential curve crossing,Kazuo Fujikawa (Univ. of Tokyo) and Hiroshi Suzuki (Ibaraki Univ.),1997-09-02
9709219,Anomaly Inflow on Orientifold Planes,Keshav Dasgupta and Sunil Mukhi,1997-09-02
9709220,D0 Branes on T^n and Matrix Theory,Keshav Dasgupta and Sunil Mukhi,1997-09-02
9709221,A Skyrme lattice with hexagonal symmetry,Richard Battye and Paul Sutcliffe,1997-09-02
9709222,N=1 Dual String Pairs and their Modular Superpotentials,Dieter Lust,1997-09-02
9709223,Non-Equilibrium Quantum Electrodynamics,C. Anastopoulos and A. Zoupas,1997-09-02
9709224,(Anti-)Evaporation of Schwarzschild-de Sitter Black Holes,"Raphael Bousso and Stephen Hawking (DAMTP, Cambridge)",1997-09-02
9709225,Six Dimensional Schwarzschild Black Holes in M(atrix) Theory,"Raphael Bousso and Stephen Hawking (DAMTP, Cambridge)",1997-09-03
9709226,Spontaneous Compactification to Robertson-Walker Universe Due To,"Viktoria Malyshenko and Domingo Marin Ricoy (Moscow State University,",1997-09-03
9709227,New Canonical Variables for d=11 Supergravity,Stephan Melosch and Hermann Nicolai,1997-09-03
9709228,Two Dimensional Mirror Symmetry From M-theory,John Brodie (Princeton University),1997-09-03
9709229,Canonical Structure of Classical Field Theory in the Polymomentum Phase,I.V. Kanatchikov,1997-09-03
9710201,Twelve Dimensions and the D2-Brane Tension,Robert de Mello Koch,1997-10-01
9710202,Finite quantum field theories: Clifford algebras for Yukawa couplings?,"Wolfgang Lucha, Michael Moser",1997-10-01
9710203,Dynamical symmetry breaking in the Nambu-Jona-Lasino model with external,"E. Elizalde, Yu. I. Shil'nov, V. V. Chitov",1997-10-01
9710204,Mechanism for long Dijkgraaf-Verlinde-Verlinde strings,Vipul Periwal and Oyvind Tafjord,1997-10-01
9710205,Abelian Projections and Monopoles,M. N. Chernodub and M. I. Polikarpov,1997-10-01
9710206,"Anomalies, Branes, and Currents",Yeuk-Kwan E. Cheung and Zheng Yin,1997-10-01
9710207,"Block-Orthogonal Brane Systems, Black Holes and Wormholes",Yeuk-Kwan E. Cheung and Zheng Yin,1997-10-01
9710208,On the Four-Dimensional Effective Action of Strongly Coupled Heterotic,"Andre Lukas, Burt A. Ovrut and Daniel Waldram",1997-10-01
9710209,Quantum Mechanics on S^n and Meron Solution,"H. Ikemori, S. Kitakado, H. Nakatani, H. Otsu, T. Sato",1997-10-01
9710210,Yangian Symmetry in Integrable Quantum Gravity,D. Korotkin and H. Samtleben,1997-10-01
9710211,"Hamiltonian analysis of gauged CP^1 model, with or without Hopf term,",D. Korotkin and H. Samtleben,1997-10-01
9710212,N=2 Supergravity Lagrangians with Vector-Tensor Multiplets,"P. Claus, B. de Wit, M. Faux, B. Kleijn, R. Siebelink, P. Termonia",1997-10-01
9710213,On the Z_2 Monopole of Spin(10) Gauge Theories,"P. Claus, B. de Wit, M. Faux, B. Kleijn, R. Siebelink, P. Termonia",1997-10-01
9710214,Supersymmetric Electrovacs In Gauged Supergravities,P. M. Cowdall (Cambridge University),1997-10-01
9710215,Open and Closed Supermembranes with Winding,"Bernard de Wit, Kasper Peeters, Jan Plefka",1997-10-01
9710216,Discrete Classical Electromagnetic Fields,"Bernard de Wit, Kasper Peeters, Jan Plefka",1997-10-01
9710217,Comments on Black Holes in Matrix Theory,Gary T. Horowitz and Emil J. Martinec,1997-10-02
9710218,Creation of Fundamental String in M(atrix) Theory,"Nobuyoshi Ohta, Takashi Shimizu and Jian-Ge Zhou",1997-10-02
9710219,Matrix Models and String World Sheet Duality,S. P. de Alwis,1997-10-02
9710220,Transport-theoretic Extensions of Quantum Field Theories,"Marijan Ribaric and Luka Sustersic (Jozef Stefan Institute, Ljubljana,",1997-10-02
9710221,The Non-abelian Chern-Simons Coefficient in the Higgs Phase,Hsien-chung Kao,1997-10-02
9710222,Instantons and Non-Perturbative Dynamics of N=2 Supersymmetric Abelian,A.A.Penin,1997-10-02
9710223,M-Fivebrane from the Open Supermembrane,C.S. Chu and E. Sezgin,1997-10-02
9710224,BRST-co-BRST Quantization of Reparametrization Invariant Theories,C.S. Chu and E. Sezgin,1997-10-02
9710225,Causal Perturbation Theory and Differential Renormalization,Dirk Prange,1997-10-02
9710226,Matrix Schwarzschild Black Holes in Large N limit,Dirk Prange,1997-10-02
9710227,The Schwinger and Thirring models at finite chemical potential and,"Ramon F.Alvarez-Estrada, Angel Gomez Nicola",1997-10-02
9710228,On central charges and the entropy in matrix theory,Klaus Behrndt,1997-10-02
9710229,On the Canonical Equivalence of Liouville and Free Fields,"C. Ford (UNI Jena), I. Sachs (DIAS)",1997-10-02
9710230,K-theory and Ramond-Ramond charge,Ruben Minasian and Gregory Moore,1997-10-03
9710231,Matrix Theory,Ruben Minasian and Gregory Moore,1997-10-03
9710232,N=1 Supersymmetric Quantum Mechanics on a Curved Space,"M. Nakamura, N.Okamoto, H.Minowa",1997-10-03
9710233,Flow equations for QED in the light front dynamics,"E.L.Gubankova, F.Wegner",1997-10-03
9710234,"Modular Localization, H-Temperatures and the Bethe Ansatz Structure",Bert Schroer (FU-Berlin),1997-10-03
9710235,Ground State in Gluodynamics and Quark Confinement,Bert Schroer (FU-Berlin),1997-10-03
9710236,Modified N=2 supersymmetry and Fayet-Iliopoulos terms,E.A. Ivanov and B.M. Zupnik,1997-10-03
9710237,On the Evaluation of Compton Scattering Amplitudes in String Theory,"A. Pasquinucci, M. Petrini",1997-10-03
9710238,Schwinger terms in Weyl-invariant and diffeomorphism-invariant 2-d,Christoph Adam and Gerardo L. Rossini (MIT),1997-10-03
9710239,"SUSY field theories, integrable systems and their stringy/brane origin","A.Gorsky, S.Gukov, A.Mironov",1997-10-04
9710240,The Spectrum of a Large N Gauge Theory Near Transition from Confinement,"David J. Gross, Akikazu Hashimoto, and Igor R. Klebanov",1997-10-04
9710241,"Relative entropy in 2d Quantum Field Theory, finite-size corrections and",J. Gaite,1997-10-05
9710242,On the Bound States of Matrix Strings,Vatche Sahakian,1997-10-05
9710243,Fibre Bundles and Generalised Dimensional Reduction,"I.V. Lavrinenko, H. Lu and C.N. Pope",1997-10-05
9710244,Dirac Quantisation Conditions and Kaluza-Klein Reduction,"M.S. Bremer, H. Lu, C.N. Pope and K.S. Stelle",1997-10-05
9710245,M(atrix) Theory on T9/Z2 Orbifold and Twisted Zero Brane,N. Kim and Soo-Jong Rey,1997-10-05
9710246,Recent Developments in String Theory,W. Lerche,1997-10-05
9710247,Matching the BPS Spectra of Heterotic - Type I - Type I' Strings,"D. Matalliotakis, H. P. Nilles, S. Theisen",1997-10-06
9710248,Isomonodromic Properties of the Seiberg-Witten Solution,"Andrea Cappelli, Paolo Valtancoli and Luca Vergnano",1997-10-06
9710249,String Field Equations From Generalized Sigma Model II,"Andrea Cappelli, Paolo Valtancoli and Luca Vergnano",1997-10-06
9710250,Feynman Rules in N=2 Projective Superspace I: Massless hypermultiplets,"F. Gonzalez-Rey, U. Lindstrom, M. Rocek, R. von Unge and S. Wiles",1997-10-06
9711201,A Note on Toroidal Compactifications of the Type I Superstring and Other,Juan M. Maldacena,1997-11-02
9711202,"BPS Dynamics of Triple (p,q) String Junction",Soo-Jong Rey and Jung-Tay Yee,1997-11-02
